review_id,app_id,rating,comment,date,sentiment,comment_en
8fd4123d-dd88-4adb-a2f5-fdebd8e2a03f,008,3,"his là của anh ấy, chứ ko phải của cô ấy, i là tôi chứ ko phải i là bạn, và nhiều lỗi sai khác",2021-12-10 07:27:14,Neutral,"his is his, not hers, i is me, not i is you, and many other mistakes"
e1e3f162-7256-4fae-9cfb-ef52c2b9db36,008,3,"tốt, nhưng tôi xin nhà sản xuất sửa lại cái chỗ định từ. tôi ấn miết vào đó mà nó cứ kêu là chọn một gói ko à",2021-11-24 07:27:30,Neutral,"good, but I ask the producer to fix the word definition.I pressed on it but it kept asking me to choose a package"
7086bc55-aba8-4fde-b7f1-6b2fd68f0a51,008,3,"app giúp tôi cải thiện được phần đọc, nghe và viết, nhưng một số cái tôi hk thể học miễn phí mà app bắt tôi phải mua, mong app cải thiện hơn và miễn phí hoàn toàn.",2021-11-21 06:20:02,Neutral,"The app helps me improve reading, listening and writing, but I can't learn some things for free and the app forces me to buy them. I hope the app will improve and be completely free."
00796c4f-66c2-4cf4-aa88-896da0461994,008,3,"mình mong hỗ trợ tiếng việt nhiều hơn, đóng học 1 năm mà thấy ít hỗ trợ tiếng việt, nên 1 số phần chưa hiểu lắm",2021-11-09 17:27:31,Neutral,"I wish there was more Vietnamese support. I paid for a year of study but found little Vietnamese support, so I don't understand some parts."
6ea833ee-8e74-48cd-8c48-f0e8a5abe381,008,3,áp học t.anh cx tốt mà khi tôi thôi qua gia đình ko cho hc nx mà pk đợi cả chục tiếng mong nhà sản xuất cho học theo thứ tự và ko cần chờ mất thời gian quá,2021-10-08 01:40:56,Neutral,"The pressure to study Tanh cx is good, but when I stopped coming over, my family didn't let me study nx, but I waited for ten hours, hoping the producer would let me study in order and not have to wait too long."
2e8a1000-c85a-4206-b869-ee3cd62a07aa,008,3,ai giúp em với em học được 1 bài xong bài tiếp theo làm như là phải trả tiền vậy đó nên em hong biết làm sao ạ🥲,2021-09-23 11:52:34,Neutral,"Can anyone help me? I've learned one lesson and then the next lesson, it's like I have to pay so I don't know what to do🥲"
f480cf60-5a39-4942-9e8d-37e78e2cae31,008,3,"ứng dụng khá hay nhưng tính phí cao quá, tôi là học sinh lấy tiền đâu mà trả, mong cho nhà sản xuất xem xét cho học miễn phí",2021-09-18 04:19:15,Neutral,"The app is quite good but the fee is too high, I'm a student, where can I get the money to pay? I hope the manufacturer will consider making the course free"
1b7aa5f5-8de5-49b9-a483-a188aeddb9e9,008,3,phần mềm học cũng hay nhưng mà kiểu cứ phải nhận khuyến mãi nên mình k vào học được mong ch play cài đặt chỉnh sửa lại ạ,2021-09-18 00:12:24,Neutral,"The learning software is also good, but it's like I have to receive promotions so I can't start learning. Please play, install and edit again."
86d886cd-f500-40a4-98b7-f2b7805d2f5e,008,3,"tại sao khi tôi bật mạng thì app cứ load mãi, tắt mạng thì có thể vào và học được, nhưng không có hình ảnh lẫn âm thanh",2021-09-07 05:01:23,Neutral,"Why is it that when I turn on the internet, the app keeps loading? When I turn it off, I can log in and learn, but there is no image or sound."
027d4017-3f8a-430c-a620-1d804b06065d,008,3,học cũng rất tốt nhưng ko hiểu sao tự dưng học mới đến bài 2 đã ko vô được rồi ạ !! nó thường hiện lên chữ khuyến mãi nếu ko mua gói học đó sẽ ko cho vào học nữa hay sao ắ ?!! chán,2021-08-23 02:06:00,Neutral,"I'm studying very well, but I don't understand why I suddenly can't get to lesson 2!!It often shows promotion words. If you don't buy the package, you won't be allowed to take the class again, or what?!!bored"
9ad10c71-b087-4ac9-93c5-6a20847c3cb6,008,3,"tại sao tự dưng đang nói tiếng việt app lại chuyển sang tiếng anh??? ví dụ: từ ""tôi"" lại chuyển thành ""me"". mong app đổi lại nói bằng tiếng việt chứ nói tiếng anh mình ko hiểu😔😔",2021-08-20 01:46:36,Neutral,"Why does the app suddenly switch to English while speaking Vietnamese???For example, the word ""I"" becomes ""me"".I hope the app changes to speak in Vietnamese instead of speaking English, which I don't understand😔😔"
263626d3-050b-463c-af08-b67e51fbc5f7,008,3,"hc rất tốt nhưng khi tải hc offline thì dô bài nào cũng hiện ra học giá km, quảng cáo đó tắt rồi vẫn ko vào dc bài học, t ko hiểu là thế nào upd roi nhưng vẫn tinh trạng náy, ko thể học được",2021-07-31 08:58:01,Neutral,"The course is very good, but when I download the offline course, every lesson shows the cost of the lesson. The ad is turned off and still can't access the lesson. I don't understand how to update it, but it's still like this, I can't study."
8b91034d-5f19-4ee0-8740-7055964127ac,008,3,app học rất hay. ban đầu cứ tưởng miễn phí nhưng mới học được 1 topic thì bắt phải nạp tiền mua gói tháng/năm thì mới được học những topic khác :(((,2021-07-24 05:18:45,Neutral,"Very good learning app.At first I thought it was free, but after learning just one topic, I had to pay for a monthly/yearly package to learn other topics :((("
f2c7ac8d-c64d-4006-9daf-b8fbd0123c4b,008,3,em đã đki đóng tiền vô app.tại sao hôm qua e còn vô đc phần tiếng anh để học. nhưng bây giờ lại ko vô đc nữa. những ngôn ngữ nước khác vẫn vô bt,2021-07-17 12:14:21,Neutral,I have already paid for the app. Why was I able to access the English section yesterday to study?but now I can't get in anymore.Other languages ​​are still unimportant
4b79dfce-6ad5-44ed-86f6-51b97894e8da,008,3,"đã mua full gói, ứng dụng cũng có hạn chế, khi đọc 1 câu có từ mới nhưng không có gì để xác nhận và lưu vào thẻ từ vựng để người học có thể ôn tập phần từ mới mà ứng dụng cho sẵn để lưu theo mục thì hạn chế theo chủ đề thôi",2021-07-05 10:09:40,Neutral,"Having purchased the full package, the application also has limitations. When reading a sentence with a new word but there is nothing to confirm and save it to a vocabulary card so that learners can review the new words that the application has available to save by category, it is limited by topic."
7ad94ffc-6b39-4394-b17a-030d8b8e99c9,008,3,khi mà tôi muốn vô học thù nó tải rất lâu và nó còn tự thoát ra nữa tôi mong nhà sản xuất có thể nhanh sửa lại phần lỗi này:((,2021-06-19 03:22:49,Neutral,"When I want to go to school, it takes a long time to load and it even exits on its own. I hope the manufacturer can quickly fix this error :(("
7f3acc12-f720-41fe-bcdd-83ed547f220f,008,3,"khá tốt đó nha mọi người! app có từng vựng ,ngữ pháp và story nữa. tuy story đọc hơi nhanh nhưng nghe nhiều lần sẽ kịp. vả llại tiếng hàn có phát âm gần giống tiếng việt nên mình nghĩ mọi người sẽ vượt qua thôi! bản thân mình là người việt mà mình thấy học cũng khá khá. à với lại app có những cái trick nhỏ cho mình nữa nên việc học chữ cái, câu từ sẽ dễ hơi lắm á. có điều mình thấy chương trình nâng cấp phải nộp phí. chán!",2021-05-29 00:33:01,Neutral,"That's pretty good, everyone!The app has vocabulary, grammar and stories too.Although the story is a bit quick to read, if you listen to it many times you will catch up.Besides, Korean has a similar pronunciation to Vietnamese, so I think everyone will get over it!I myself am Vietnamese and I think studying is quite good.Also, the app has little tricks for you so learning letters and sentences will be very easy.However, I see that the upgrade program requires a fee.bored!"
728f366c-ece6-4305-9992-d74fa0a7ab3a,008,3,"this app has a really good list of lessons for vietnamese, but the exercises are not very helpful. i wish that there were way more listening exercises and not so much writing. it has the same problem as duolingo in that it makes you memorize specific sentences but it isn't very helpful in using the grammar in a native way. the audio is very clear but the sentence flow is completely unnatural which makes it very hard to practice listening comprehension. i wish it was better, the content is great!",2021-05-08 23:50:19,Neutral,"this app has a really good list of lessons for Vietnamese, but the exercises are not very helpful.i wish that there were way more listening exercises and not so much writing.it has the same problem as duolingo in that it makes you memorize specific sentences but it isn't very helpful in using the grammar in a native way.the audio is very clear but the sentence flow is completely unnatural which makes it very difficult to practice listening comprehension.i wish it was better, the content is great!"
243bad49-6102-427c-a7e8-daffdb4338c6,008,3,"không , app này giờ phải mua thôi học free được có chút à :)) mình khuyên các bạn dùng duolingo đi học được nhiều hơn á còn cái này chạy theo thu nhập rồi",2021-05-03 00:41:07,Neutral,"No, you have to buy this app now so you can study for free :)) I recommend you use Duolingo to study more, but this one is based on income."
7d05ed82-ffba-4f4b-a961-4bfd29b02706,008,3,"tôi đg học tiếng hàn, mà sao học đến bài 2 chương 1 ứng dụng lại bắt đóng tiền rồi mới đc học nhưng chị gái tôi 1 năm trước cũng học trên ứng dụng này mà lại không cần đóng 1 đồng nào",2021-04-04 13:12:21,Neutral,"I'm learning Korean, but when I get to lesson 2, chapter 1, the app requires me to pay before I can learn, but my sister also learned on this app a year ago without having to pay a penny."
6f95fcf3-a540-4d8d-8788-4d9c6d2d2fe4,008,3,"í là định cho 5 sao nhưng mà đg học lại hiển thị bắt nộp tiền học phí , cho em hỏi là app này đóng tiền ms đc học phải ko ạ",2021-03-25 13:38:35,Neutral,"I was going to give it 5 stars, but when it comes to studying, it shows that I have to pay tuition. Can I ask if this app can pay to study?"
06d61ae5-0cec-432c-9e81-7e7246102e12,008,3,ứng dụng này cảm thấy hơi đểu đểu sao ý xem mà thấy nó toàn dụ tham gia cái gì ấy. có nhũng bài ko học mà đã cho cực khó rùi,2021-02-28 09:15:28,Neutral,"This app feels a bit dodgy, but when I look at it, it seems like it's all about participating in something.There are some lessons that I didn't learn that were extremely difficult"
61d18001-751d-4f16-86eb-6068add52969,008,3,"dễ học cực. bài học sinh động, phát âm rõ.rất tốt cho bạn nào mới bắt đầu học ngôn ngữ chữ tượng hình, có cả phiên âm nhưng, học đến bài thứ 3 thì phải trả thêm phí để tiếp tục học.",2021-02-03 15:07:23,Neutral,"Extremely easy to learn.The lesson is lively, with clear pronunciation. Very good for those who are just starting to learn hieroglyphic language. There is also phonetic transcription, but if you get to the 3rd lesson, you have to pay an additional fee to continue learning."
95535a3b-6d78-4df1-9a44-2f236cf03d15,008,3,"thật sự app học rất hay và chi tiết, dành cho người mới học hoặc dành cho người đã biết. tuy nhiên học được tới 2,3 bài là những bài sau phải nạp tiền để mở , làm mình hơi buồn.",2020-11-18 11:48:54,Neutral,"The learning app is really good and detailed, for beginners or for those who already know.However, after learning 2 or 3 lessons, the following lessons have to be recharged to open, which makes me a bit sad."
5f0db137-d57a-40e7-8c68-b8cfc5d1273d,008,3,"good app, easy to understand, quick to start with but from 2nd lesson of korean, i have to pay fees, i'm still a middle school student with absolutely no money, how can i learn , it is not only adults who want to learn a language other than english😭😢",2020-09-01 05:47:52,Neutral,"good app, easy to understand, quick to start with but from 2nd lesson of korean, i have to pay fees, i'm still a middle school student with absolutely no money, how can i learn , it is not only adults who want to learn a language other than english😭😢"
5db56aef-3b4b-4abf-b4c5-2ec766ab4e2a,008,3,"đợt trước thì dùng rất thoải mái nhưng bây giừo học được 1,2 bài đầu thì phải trả phí để học tiếp nên hơi khó chịu😕",2020-08-14 07:23:19,Neutral,"Before, it was very comfortable to use, but now after learning the first 1 or 2 lessons, I have to pay to continue learning so it's a bit annoying😕"
73709ec4-7e6f-4b61-9ce3-b3275474663f,008,3,"app bị sai 1 số lỗi, đóng tiền mỗi tháng nên cảm thấy mấy cái sai này rất khó chịu. ví dụ như em gái gọi chị là dùng 언니 nhưng trong phần đáp án lại cho là 누나",2020-08-13 02:40:43,Neutral,"The app has some errors, I pay money every month, so I find these errors very annoying.For example, when my sister calls me she uses 언니 but in the answer she says 누나"
6b1128db-5eb2-4409-a69c-cfc75252bfb0,008,3,mặc dù ứng dụng dạy rất dễ hiểu và có phần mẹo học nhưng đối với học sinh như em thì việc trả phí có hơi khó khăn...,2020-08-07 02:24:53,Neutral,"Although the teaching application is very easy to understand and has learning tips, for students like me, paying the fee is a bit difficult..."
944f35df-ff73-4d9b-963d-5a869f21096d,008,3,ứng dụng tốt nhưng nếu mỗi lần đọc xong có phần đánh giá ( ví dụ khi đọc 1 từ nếu đọc đúng thì được 5 sao nếu đọc sai thì đc 1 sao ) để mik biết mik sai ở đâu để khắc phục lỗi sai ấy.,2020-07-25 22:03:26,Neutral,"The application is good, but if each time you read a word, there is a rating (for example, when reading a word, if you read it correctly, you will get 5 stars. If you read it wrong, you will get 1 star) so that you know where you went wrong to fix that mistake."
936737ab-b6c2-414e-b7ac-8ef1c5503bb7,008,3,phải nói ứng dụng rất hay và học rất hiệu quả nhưng lại tính phí tôi rất muốn dùng app này lâu dài nhưng hs ko có tiền thật tiếc quá 🙁🙁,2020-07-22 14:25:06,Neutral,"I have to say the app is very good and learning is very effective but it charges a fee. I really want to use this app for a long time but I don't have money, which is a shame 🙁🙁"
f9aeabca-81b3-4195-af44-fea56a08fab5,008,3,please đừng bắt thu phí được không tôi đang là học sinh nên mới tìm app miễn phí giờ thu phí tôi lấy đâu ra tiền,2020-07-22 05:48:30,Neutral,Please don't charge me a fee. I'm a student so I just found a free app. Now where do I get the money?
d7abb03f-494e-471b-8fe8-afa289572e60,008,3,tôi mới học 1 bài đến bài thứ 2 bất tôi phải trả phí mới vào học đc . cứ tưởng học face để trải nghiệm tốt học ở nhà chứ,2020-06-14 13:16:08,Neutral,I just took 1 lesson and got to the 2nd lesson but I have to pay a fee to study.I thought learning face to face would give me a good experience studying at home
51541df5-b062-44a3-9332-6521551307e1,008,3,ưng dung lam tôt nhưng co điêu la quang cao vê môn hoc co tiên ma em xoa thi ko đươc em ko biêt phai lam sao,2020-05-27 04:56:51,Neutral,"It's a good application, but it's a great way to improve your subject. I don't know what to do."
b5df48bd-bbb7-4843-931a-10cccff8bf8d,008,3,"ban điều hành có thể xem lại một chút về phần mẹo học. tại sao phần mẹo học lại không có đến một chữ nào chứ? rồi xem lại một vài cấu trúc ngữ pháp, đổi vị trí vẫn đúng, nhưng tại sao lại để sai? cần xem xét lại gấp",2020-04-28 15:30:38,Neutral,"The board could review the study tips section a bit.Why doesn't the study tips section have a single word?Then review some grammatical structures, changing the position is still correct, but why is it wrong?need urgent review"
b3d4063a-840d-4034-8fa5-10711db6f0a7,008,3,học khá tốt nhưng phần học cơ bản cho người bắt đầu quá chú trọng vào câu dài và ngữ pháp. nên cho làm quen phầm đầu ít ngữ pháp và tập teu g từ vựng đơn lẻ trước,2020-04-26 20:05:08,Neutral,"Learned quite well, but the basic lesson for beginners focused too much on long sentences and grammar.You should familiarize yourself with the first part with little grammar and individual vocabulary practice first"
8169d728-da83-4963-8252-63a82fd8cd55,008,3,ứng dụng khá tốt nhưng học được một phần thì bắt thu phí. đâu phải ai cũng có tiền để nạp đâu. nên tui đề nghị là bỏ hình thức thu phí đi để ai cũng có thể học,2020-03-24 15:23:54,Neutral,"The application is quite good, but after learning part of it, you have to pay a fee.Not everyone has money to deposit.So I suggest removing the fee so everyone can learn"
3b551ad1-c32a-4fc5-b34c-b35278d79ccc,008,3,lần trước free giờ bắt đầu thu phí. biết là gì cũng có cái giá của nó nhưng mà có tiền thì đi học trung tâm rồi đâu mò vào app làm gì nữa :(((.,2020-03-20 13:02:39,Neutral,"Last time it was free, now it starts charging.I know everything has its price, but if you have money, go to a high school and then why bother going to the app anymore :(((."
6e11d641-b75c-4dcd-ae87-85c904a2ea57,008,3,"ad ơi app học tốt lắm nhưng thu phí thì tệ quá , là học sinh như e ko có quá nhiều tiền để học bên ngoài nên mới lên đây học đấy ạ ad thu phí thì bọn em học làm s học đc bây h quả thực tiếng hàn khá khó nhưng vô trong app này thấy dễ cực ạ mà ad lại thu phí thì buồn thiệt sự vì học sinh như em ko có nhiều tiền đến thế ạ mong ad bỏ khoản phí đi ạ plsss😭😭",2020-03-20 09:10:20,Neutral,"Admin, the app is very good for learning but the fees are so bad. As a student like me, I don't have too much money to study outside, so I come here to study. Admin, if you charge a fee, we can learn how to do it now. Korean is actually quite difficult, but entering this app is very easy. But if you charge a fee, it's really sad because students like me don't have that much money. I hope you will drop the fee, plsss😭😭"
65ee8427-82ea-4c65-be0f-f3af2f65661d,008,3,"khi học em học tiếng hàn chỉ học đc tới xong quốc tịch là ngưng không thể học bài tiếp. nó cứ hiện mình phải mua cái gói để học tiếp, nhưng làm sao có thể học tiếp nếu không mua?",2020-03-11 14:42:30,Neutral,"When I studied Korean, I only studied until I finished my nationality, then I stopped and couldn't continue studying.It keeps telling me I have to buy the package to continue studying, but how can I continue studying if I don't buy it?"
dcf984cb-4d35-42e3-a474-358c54be2f82,008,3,"app học tốt , nhưng chỉ học đc phần cơ bản 1 , tới phần cơ bản 2 phải mua thì mới học tiếp đc , thất vọng , quá ít bài free",2020-02-25 03:27:23,Neutral,"The learning app is good, but you can only learn the basic part 1. You have to buy the basic part 2 to continue learning. Disappointing, too few free lessons."
1b7c9bc7-d9e3-41f6-b993-df1ea5d80be0,008,3,cho mình hỏi hôm trước mình học thì mình học được hết các cấp của tiếng trung sau giờ mình học lại thấy phải đóng phí ạ,2020-02-22 04:18:01,Neutral,"Let me ask you, when I studied the other day, I learned all the levels of Chinese. After I studied, I found I had to pay a fee"
2ee95030-a3ce-4134-ae4e-13e5a024b1b9,008,3,"ứng dụng hay,tốt nhưng mình chọn học tiếng anh dành cho người việt mà nó cứ ra tiếng hàn, mình không hiểu gì cả 😐😐😐😕😕😕. mong ứng dụng sớm sửa lại 😊😊😊",2020-01-27 13:04:19,Neutral,"Great app, good but I chose to learn English for Vietnamese people but it keeps saying Korean, I don't understand anything 😐😐😐😕😕😕.I hope the app will fix it soon 😊😊😊"
73091ee9-7f32-43ba-b2a0-5f2c83a8cfdd,008,3,tôi hoc đến bài cuối cùng rồi mà nó cứ hiện ra mấy cái gì í đề nghị đừng cho cái ấy xuất hiện nữa,2020-01-05 12:14:14,Neutral,I've learned the last lesson but it keeps showing up. I suggest you don't let that appear again
5013a7a7-4d56-4268-a2ef-b3a74ecca4b6,008,3,ứng dụng khá tốt nhưng sao tôi mới học một bài đã không thể học nữa vì dính quảng cáo mà không có cách nào thoát ra 😔,2019-11-29 13:07:40,Neutral,"The app is quite good, but after just learning one lesson I can't study anymore because it's stuck with ads and there's no way to get out 😔"
3f055fa0-54ae-4fc9-ae3c-11ab1f3b1333,008,3,cái gì vậy? phải tốn tiền nữa sao? sao đang học bình thường và tôi đang rất thích ứng dụng này mà lại đột nhiên phải trả phí :(,2019-11-28 15:55:12,Neutral,what is it?Does it cost more money?Why am I studying normally and I really like this app but suddenly I have to pay :(
ded4635e-380d-496c-ad84-7c32d0ed4064,008,3,hồi trước ở máy ss và ip mik dùng vẫn bình thường mà qua máy wiko cái nó toàn tiếng anh không chẳng hiểu gì cả😑 không biết chỉnh lại tiếng việt ra sao nữa😬,2019-11-22 12:48:48,Neutral,"In the past, I used it normally on SS and IP phones, but when I use the Wiko phone, it's all in English and I don't understand anything😑 I don't know how to change it to Vietnamese😬"
06ba1ed4-e5b9-42b9-b4ad-aad9ba1a3ee8,008,3,"ứng dụng hay, dễ học nhưng bây giờ lại bắt đóng phí. một học sinh như tôi thật sự không thích điều này. tôi đành xoá ứng dụng vậy",2019-11-10 13:54:34,Neutral,"Good app, easy to learn but now requires payment.A student like me really doesn't like this.I had to delete the app"
50eb55a5-174b-42dc-937e-b1ed32beee14,008,3,ứng dụng rất có ích nhưng phải chi đc học miễn phí vì con chỉ mới lớp 7 ko đủ điều kiện để học tiếp,2019-11-03 06:56:56,Neutral,"The app is very useful, but I have to pay for it for free because my child is only in 7th grade and is not eligible to continue studying"
b1f6a299-68a8-4a85-98e4-efd5bb0c5a20,008,3,làm sao để có dấu cách vậy cứ làm đúng mà chẳng biết dấu cách ở đâu cũng sai nữa. trong khi chẳng có dấu cách đâu cả . cũng đc thui khá tốt cho 3 sao trừ 2 sao vì k có dấu cách ¯\_(ツ)_/¯,2019-10-21 09:07:08,Neutral,How do I get the spaces so I keep doing it right without even knowing where the spaces are?while there are no spaces at all.Also scored quite well for 3 stars minus 2 stars because there are no spaces ¯\_(ツ)_/¯
0b8cb648-048d-4ce0-9fbc-c26a4f7d43e7,008,3,"lúc trước không tốn phí, do thay đổi dt nên phải tải app về lại để sử dụng típ thì lại tốn phí. thật bùn.",2019-10-03 12:06:00,Neutral,"Previously there was no fee, but because I changed my phone number, I had to download the app again to use the tip, which was a fee.so muddy."
79489f55-232b-437a-9eb7-309b1eec6b50,008,3,"last year i installed this app and i learned about 7 lessons, it didn't have to pay anything at all, that was very good. and now i'm install this app again, i'm just learn 2 lessons and its not allow me to learn continue, it just show the update limited version or something, i can't learn it anymore.",2019-08-05 20:10:09,Neutral,"last year i installed this app and i learned about 7 lessons, it didn't have to pay anything at all, that was very good.and now i'm install this app again, i'm just learned 2 lessons and it doesn't allow me to learn continue, it just shows the update limited version or something, i can't learn it anymore."
5263036d-7546-449a-a454-1149e7f1e487,008,3,có ai có thể dạy tôi làm làm có cái bài mà đánh dấu cái màu đỏ có thể dạy tôi đánh đấu hai chữ,2019-07-30 06:43:21,Neutral,Can anyone teach me how to do this? There is a lesson marked in red that can teach me how to play two words
dd1008f6-5631-438d-abde-2033e55c1c39,008,3,tôi thấy ứng dụng rất là hay nhưng khi tôi kiểm tra viết từ a cat là một con mèo nhưng lại ko viết được là sao🙁🙁🙁🙁🙁,2019-07-27 01:22:41,Neutral,"I think the app is very good, but when I test and write the word a cat which is a cat, why can't I write the word a cat?"
1506b895-b298-4f0f-8b37-9ca81016a925,008,3,"this app is very good but can u please stop pop up sale off for learning lessons , its annoying and it doesn't let me to learn more. thanks",2019-07-19 06:15:24,Neutral,"this app is very good but can u please stop pop up sale off for learning lessons , its annoying and it doesn't let me to learn more.thanks"
832b1b8b-2a9b-4b06-8f53-e0d80f756d62,008,3,mk học hết tiếng hàn 1 r chuyển sang tiếng hàn 2 nhưng toàn tiếng anh thôi k hiểu j mong sớm chuyển sang tiếng việt sẽ thuận tiện cho người việt hơn ạ. hết th1 nên mình cũng ngừng học luôn,2019-07-16 01:58:41,Neutral,"I finished Korean 1 and then switched to Korean 2 but it's all in English. I don't understand. I hope to switch to Vietnamese soon because it will be more convenient for Vietnamese people.At the end of January, I stopped studying"
e3d6b150-22fe-4a96-a5b5-b1540387e262,008,3,cam on nho ug dug nay ma toi biet ve ngoai ngu rat nhieu va giao tiep voi ng nuoc ngoai cam on nhieu lam,2019-07-05 12:58:23,Neutral,"Thank you for using this application today, I know a lot about foreign languages ​​and communicate with foreigners very much."
